Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
5, 0, 18, 3, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1
5, 1, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 2, 14, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5, 3, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
5, 4, 13, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
5, 5, 11, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
5, 6, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
5, 7, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5, 8, 14, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
5, 9, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5, 10, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 11, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 12, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 13, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 14, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 15, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 16, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 17, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 18, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 19, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 20, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 21, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 22, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 23, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 24, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 25, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 26, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 27, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 28, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 29, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 30, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 31, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 22, 3, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1
6, 1, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6, 2, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
6, 3, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
6, 4, 13, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
6, 5, 11, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
6, 6, 15, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
6, 7, 15, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
6, 8, 14, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
6, 9, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6, 10, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 11, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 12, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 13, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 14, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 15, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 16, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 17, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 18, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 19, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 20, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 21, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 22, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 23, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 24, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 25, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 26, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 27, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 28, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 29, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 30, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 31, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
7, 0, 27, 3, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5
7, 1, 15, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
7, 2, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
7, 3, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
7, 4, 16, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
7, 5, 13, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4
7, 6, 15, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
7, 7, 15, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
7, 8, 21, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
7, 9, 11, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
7, 10, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 11, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 12, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 13, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 14, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 15, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 16, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 17, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 18, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 19, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 20, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 21, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 22, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 23, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 24, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 25, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 26, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 27, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 28, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 29, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 30, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 31, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 28, 3, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5
8, 1, 16, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
8, 2, 17, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
8, 3, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
8, 4, 16, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
8, 5, 13, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4
8, 6, 16, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
8, 7, 19, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
8, 8, 26, 3, 15, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6
8, 9, 12, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
8, 10, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 11, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 12, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 13, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 14, 10, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
8, 15, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 16, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 17, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 18, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 19, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 20, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 21, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 22, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 23, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 24, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 25, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 26, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 27, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 28, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 29, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 30, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 31, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
9, 0, 27, 3, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5
9, 1, 19, 0, 15, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
9, 2, 18, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
9, 3, 18, 0, 13, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3
9, 4, 17, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
9, 5, 14, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4
9, 6, 17, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
9, 7, 23, 3, 15, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3
9, 8, 26, 3, 15, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6
9, 9, 22, 3, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
9, 10, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 11, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 12, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 13, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 14, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 15, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 16, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 17, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 18, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 19, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 20, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 21, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 22, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 23, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 24, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 25, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 26, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 27, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 28, 14, 3, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
9, 29, 13, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
