[2020-01-04 13:30:08]	,                    GameCoreEvent::CivicChanged, 10.18 ms
[2020-01-04 13:30:08]	,                    LuaContext::CivicsChooser, 31.78 ms
[2020-01-04 13:30:08]	,                SerialEvent::GameCoreEventPublishComplete, 31.82 ms
[2020-01-04 13:30:08]	,----- FRAME: 49527 time: 53.57ms Moving avg: 17.11ms 141 frames since last 
[2020-01-04 13:30:10]	,UIManager_ProcessInput, 43.29 ms
[2020-01-04 13:30:10]	,----- FRAME: 49641 time: 13.59ms Moving avg: 16.40ms 115 frames since last 
[2020-01-04 13:30:24]	,UIManager_ProcessInput, 13.24 ms
[2020-01-04 13:30:24]	,----- FRAME: 50447 time: 13.15ms Moving avg: 16.90ms 807 frames since last 
[2020-01-04 13:30:57]	,LuaContext::WorldTracker, 19.97 ms
[2020-01-04 13:30:58]	,LuaContext::TechTree, 175.62 ms
[2020-01-04 13:30:58]	,GameCoreEvent::CityFocusChanged, 195.82 ms
[2020-01-04 13:30:58]	,Civ6App_PublishGameCoreEvents, 196.98 ms
[2020-01-04 13:30:58]	,Civ6App_PublishEvents, 197.35 ms
[2020-01-04 13:30:58]	,----- FRAME: 52426 time: 222.39ms Moving avg: 19.85ms 1980 frames since last 
[2020-01-04 13:31:03]	,LuaContext::WorldTracker, 19.88 ms
[2020-01-04 13:31:03]	,SerialEvent::GameCoreEventPublishComplete, 19.92 ms
[2020-01-04 13:31:03]	,----- FRAME: 52743 time: 32.67ms Moving avg: 16.53ms 318 frames since last 
[2020-01-04 13:31:05]	,UIManager_ProcessInput, 40.28 ms
[2020-01-04 13:31:05]	,----- FRAME: 52873 time: 15.09ms Moving avg: 16.31ms 131 frames since last 
[2020-01-04 13:31:15]	,ModelContext_updateVises, 16.39 ms
[2020-01-04 13:31:15]	,FOWMeshContext_UpdateVises, 17.56 ms
[2020-01-04 13:31:15]	,StrategicView_Render, 14.13 ms
[2020-01-04 13:31:15]	,Minimap_Render, 14.23 ms
[2020-01-04 13:31:15]	,GameViewState_Tick, 132.64 ms
[2020-01-04 13:31:15]	,Civ6App_UpdateFrame, 141.87 ms
[2020-01-04 13:31:15]	,----- FRAME: 53447 time: 148.24ms Moving avg: 18.25ms 575 frames since last 
[2020-01-04 13:31:15]	,            ModelContext_updateVises, 11.83 ms
[2020-01-04 13:31:15]	,Civ6App_UpdateFrame, 116.08 ms
[2020-01-04 13:31:15]	,----- FRAME: 53460 time: 124.24ms Moving avg: 19.76ms 14 frames since last 
[2020-01-04 13:31:16]	,            GameViewState_Tick, 124.41 ms
[2020-01-04 13:31:16]	,        Civ6App_UpdateFrame, 135.87 ms
[2020-01-04 13:31:16]	,----- FRAME: 53474 time: 141.77ms Moving avg: 22.11ms 15 frames since last 
[2020-01-04 13:31:16]	,                        WorldView_Update_JobSetWait, 12.69 ms
[2020-01-04 13:31:16]	,            Civ6App_UpdateFrame, 136.59 ms
[2020-01-04 13:31:16]	,----- FRAME: 53501 time: 146.85ms Moving avg: 24.57ms 28 frames since last 
[2020-01-04 13:31:17]	,        GameViewState_Tick, 113.22 ms
[2020-01-04 13:31:17]	,    Civ6App_UpdateFrame, 142.98 ms
[2020-01-04 13:31:17]	,----- FRAME: 53510 time: 147.31ms Moving avg: 26.65ms 10 frames since last 
[2020-01-04 13:31:17]	,                LuaContext::UnitPanel, 7.93 ms
[2020-01-04 13:31:17]	,            SerialEvent::UnitSelectionChanged, 8.49 ms
[2020-01-04 13:31:17]	,----- FRAME: 53512 time: 24.90ms Moving avg: 24.75ms 3 frames since last 
[2020-01-04 13:31:17]	,            SerialEvent::LensLayerOn, 6.38 ms
[2020-01-04 13:31:17]	,----- FRAME: 53513 time: 27.15ms Moving avg: 24.98ms 2 frames since last 
[2020-01-04 13:31:20]	,GameCoreEvent::TurnBegin, 11.40 ms
[2020-01-04 13:31:20]	,LuaContext::WorldTracker, 18.67 ms
[2020-01-04 13:31:20]	,SerialEvent::GameCoreEventPublishComplete, 18.75 ms
[2020-01-04 13:31:20]	,GameViewState_UpdateCache, 75.03 ms
[2020-01-04 13:31:20]	,GameViewState_UpdateGameCore, 75.15 ms
[2020-01-04 13:31:20]	,----- FRAME: 53716 time: 130.85ms Moving avg: 18.34ms 204 frames since last 
[2020-01-04 13:31:20]	,            LuaContext::WorldTracker, 13.95 ms
[2020-01-04 13:31:20]	,        GameCoreEvent::ResearchChanged, 14.52 ms
[2020-01-04 13:31:20]	,            LuaContext::WorldTracker, 7.41 ms
[2020-01-04 13:31:20]	,        GameCoreEvent::CivicChanged, 7.80 ms
[2020-01-04 13:31:20]	,    Civ6App_PublishGameCoreEvents, 30.74 ms
[2020-01-04 13:31:20]	,----- FRAME: 53725 time: 54.11ms Moving avg: 19.18ms 10 frames since last 
[2020-01-04 13:31:20]	,            SerialEvent::LensLayerOn, 6.53 ms
[2020-01-04 13:31:20]	,----- FRAME: 53726 time: 26.60ms Moving avg: 19.38ms 2 frames since last 
[2020-01-04 13:31:28]	,SerialEvent::LensLayerOn, 7.18 ms
[2020-01-04 13:31:28]	,----- FRAME: 54162 time: 23.54ms Moving avg: 16.35ms 437 frames since last 
[2020-01-04 13:31:31]	,LuaContext::WorldTracker, 18.48 ms
[2020-01-04 13:31:31]	,SerialEvent::GameCoreEventPublishComplete, 18.53 ms
[2020-01-04 13:31:31]	,ModelContext_updateVises, 15.75 ms
[2020-01-04 13:31:31]	,FOWMeshContext_UpdateVises, 12.02 ms
[2020-01-04 13:31:31]	,WorldView_Render_Submission, 29.73 ms
[2020-01-04 13:31:31]	,GameViewState_Tick, 131.44 ms
[2020-01-04 13:31:31]	,Civ6App_UpdateFrame, 156.05 ms
[2020-01-04 13:31:31]	,----- FRAME: 54367 time: 184.22ms Moving avg: 18.89ms 206 frames since last 
[2020-01-04 13:31:34]	,UIManager_ProcessInput, 12.84 ms
[2020-01-04 13:31:34]	,----- FRAME: 54505 time: 11.98ms Moving avg: 16.18ms 139 frames since last 
[2020-01-04 13:31:34]	,LuaContext::WorldTracker, 18.30 ms
[2020-01-04 13:31:34]	,SerialEvent::GameCoreEventPublishComplete, 18.37 ms
[2020-01-04 13:31:34]	,----- FRAME: 54551 time: 38.13ms Moving avg: 16.44ms 47 frames since last 
[2020-01-04 13:31:36]	,    WorldView_Update_JobSetWait, 16.91 ms
[2020-01-04 13:31:36]	,----- FRAME: 54625 time: 28.39ms Moving avg: 16.61ms 75 frames since last 
[2020-01-04 13:31:36]	,    UIManager_ProcessInput, 12.12 ms
[2020-01-04 13:31:36]	,----- FRAME: 54626 time: 17.29ms Moving avg: 16.62ms 2 frames since last 
[2020-01-04 13:31:36]	,LuaContext::WorldTracker, 19.06 ms
[2020-01-04 13:31:36]	,SerialEvent::GameCoreEventPublishComplete, 19.11 ms
[2020-01-04 13:31:36]	,----- FRAME: 54664 time: 38.15ms Moving avg: 16.62ms 39 frames since last 
[2020-01-04 13:31:37]	,        UIManager_ProcessInput, 11.17 ms
[2020-01-04 13:31:37]	,----- FRAME: 54711 time: 12.59ms Moving avg: 16.08ms 48 frames since last 
[2020-01-04 13:31:38]	,                        LuaContext::WorldTracker, 18.95 ms
[2020-01-04 13:31:38]	,                    SerialEvent::GameCoreEventPublishComplete, 18.99 ms
[2020-01-04 13:31:38]	,----- FRAME: 54757 time: 36.75ms Moving avg: 16.36ms 47 frames since last 
[2020-01-04 13:31:39]	,UIManager_ProcessInput, 11.04 ms
[2020-01-04 13:31:39]	,----- FRAME: 54803 time: 11.98ms Moving avg: 16.11ms 47 frames since last 
[2020-01-04 13:31:39]	,                LuaContext::WorldTracker, 18.89 ms
[2020-01-04 13:31:39]	,            SerialEvent::GameCoreEventPublishComplete, 18.94 ms
[2020-01-04 13:31:39]	,----- FRAME: 54846 time: 39.07ms Moving avg: 16.42ms 44 frames since last 
[2020-01-04 13:31:40]	,                UIManager_ProcessInput, 10.94 ms
[2020-01-04 13:31:40]	,----- FRAME: 54914 time: 11.51ms Moving avg: 15.93ms 69 frames since last 
[2020-01-04 13:31:43]	,                    SerialEvent::InterfaceModeChanged, 5.04 ms
[2020-01-04 13:31:43]	,----- FRAME: 55052 time: 16.11ms Moving avg: 16.56ms 139 frames since last 
[2020-01-04 13:31:43]	,            SerialEvent::LensLayerOn, 5.45 ms
[2020-01-04 13:31:43]	,----- FRAME: 55053 time: 24.77ms Moving avg: 16.69ms 2 frames since last 
[2020-01-04 13:31:46]	,                                    WorldView_Update_JobSetWait, 10.23 ms
[2020-01-04 13:31:46]	,----- FRAME: 55227 time: 20.31ms Moving avg: 16.32ms 175 frames since last 
[2020-01-04 13:31:51]	,WorldView_Update_JobSetWait, 10.40 ms
[2020-01-04 13:31:51]	,----- FRAME: 55531 time: 20.86ms Moving avg: 16.18ms 305 frames since last 
[2020-01-04 13:31:54]	,LuaContext::WorldInput, 10.60 ms
[2020-01-04 13:31:54]	,SerialEvent::InterfaceModeChanged, 11.61 ms
[2020-01-04 13:31:54]	,----- FRAME: 55723 time: 23.41ms Moving avg: 15.95ms 193 frames since last 
[2020-01-04 13:31:56]	,ClutterContext_Update, 14.35 ms
[2020-01-04 13:31:56]	,ModelContext_updateVises, 17.40 ms
[2020-01-04 13:31:56]	,FOWMeshContext_UpdateVises, 17.42 ms
[2020-01-04 13:31:56]	,WorldView_Update_JobSetWait, 12.72 ms
[2020-01-04 13:31:56]	,WorldView_Update, 62.14 ms
[2020-01-04 13:31:56]	,StrategicView_Render, 17.91 ms
[2020-01-04 13:31:56]	,Minimap_Render, 18.01 ms
[2020-01-04 13:31:56]	,GameViewState_Tick, 135.03 ms
[2020-01-04 13:31:56]	,Civ6App_UpdateFrame, 141.81 ms
[2020-01-04 13:31:56]	,----- FRAME: 55861 time: 151.20ms Moving avg: 18.27ms 139 frames since last 
[2020-01-04 13:31:57]	,Civ6App_UpdateFrame, 132.03 ms
[2020-01-04 13:31:57]	,----- FRAME: 55905 time: 141.72ms Moving avg: 19.74ms 45 frames since last 
[2020-01-04 13:31:58]	,Civ6App_UpdateFrame, 131.29 ms
[2020-01-04 13:31:58]	,----- FRAME: 55975 time: 140.05ms Moving avg: 17.84ms 71 frames since last 
[2020-01-04 13:32:00]	,                                ModelContext_updateVises, 12.71 ms
[2020-01-04 13:32:00]	,                                FOWMeshContext_UpdateVises, 19.71 ms
[2020-01-04 13:32:00]	,                        GameViewState_Tick, 103.25 ms
[2020-01-04 13:32:00]	,                    Civ6App_UpdateFrame, 137.22 ms
[2020-01-04 13:32:00]	,----- FRAME: 56054 time: 147.24ms Moving avg: 18.24ms 80 frames since last 
[2020-01-04 13:32:01]	,            ModelContext_updateVises, 14.04 ms
[2020-01-04 13:32:01]	,            FOWMeshContext_UpdateVises, 11.44 ms
[2020-01-04 13:32:01]	,            StrategicView_Render, 11.19 ms
[2020-01-04 13:32:01]	,        Minimap_Render, 11.28 ms
[2020-01-04 13:32:01]	,    GameViewState_Tick, 114.23 ms
[2020-01-04 13:32:01]	,Civ6App_UpdateFrame, 139.09 ms
[2020-01-04 13:32:01]	,----- FRAME: 56096 time: 148.43ms Moving avg: 19.94ms 43 frames since last 
[2020-01-04 13:32:01]	,            FOWMeshContext_UpdateVises, 14.31 ms
[2020-01-04 13:32:01]	,            StrategicView_Render, 11.62 ms
[2020-01-04 13:32:01]	,        Minimap_Render, 11.72 ms
[2020-01-04 13:32:01]	,    GameViewState_Tick, 118.44 ms
[2020-01-04 13:32:01]	,Civ6App_UpdateFrame, 148.26 ms
[2020-01-04 13:32:01]	,----- FRAME: 56130 time: 157.59ms Moving avg: 20.09ms 35 frames since last 
[2020-01-04 13:32:04]	,Civ6App_UpdateFrame, 130.90 ms
[2020-01-04 13:32:04]	,----- FRAME: 56266 time: 140.25ms Moving avg: 18.10ms 137 frames since last 
[2020-01-04 13:32:09]	,UIManager_ProcessInput, 11.01 ms
[2020-01-04 13:32:09]	,----- FRAME: 56569 time: 14.25ms Moving avg: 16.28ms 304 frames since last 
[2020-01-04 13:32:11]	,SerialEvent::InterfaceModeChanged, 5.99 ms
[2020-01-04 13:32:11]	,----- FRAME: 56680 time: 17.96ms Moving avg: 16.41ms 112 frames since last 
[2020-01-04 13:32:11]	,            SerialEvent::LensLayerOn, 5.77 ms
[2020-01-04 13:32:11]	,----- FRAME: 56681 time: 23.93ms Moving avg: 16.53ms 2 frames since last 
[2020-01-04 13:32:11]	,                    WorldView_Update_JobSetWait, 10.21 ms
[2020-01-04 13:32:11]	,----- FRAME: 56704 time: 21.58ms Moving avg: 16.39ms 24 frames since last 
[2020-01-04 13:32:28]	,                                                                                                                    LuaContext::ProductionPanel, 8.52 ms
[2020-01-04 13:32:28]	,                                                                                                                GameCoreEvent::CityProductionQueueChanged, 8.58 ms
[2020-01-04 13:32:28]	,----- FRAME: 57695 time: 33.74ms Moving avg: 17.22ms 992 frames since last 
[2020-01-04 13:32:33]	,UIManager_ProcessInput, 61.13 ms
[2020-01-04 13:32:33]	,----- FRAME: 58027 time: 15.56ms Moving avg: 16.42ms 333 frames since last 
[2020-01-04 13:32:37]	,                                        LuaContext::WorldTracker, 19.48 ms
[2020-01-04 13:32:37]	,                                    SerialEvent::GameCoreEventPublishComplete, 19.53 ms
[2020-01-04 13:32:37]	,----- FRAME: 58283 time: 42.00ms Moving avg: 16.88ms 257 frames since last 
[2020-01-04 13:32:38]	,        UIManager_ProcessInput, 11.85 ms
[2020-01-04 13:32:38]	,----- FRAME: 58341 time: 13.41ms Moving avg: 16.08ms 59 frames since last 
[2020-01-04 13:32:40]	,                                                        LuaContext::ProductionPanel, 9.19 ms
[2020-01-04 13:32:40]	,                                                    GameCoreEvent::CityProductionQueueChanged, 9.24 ms
[2020-01-04 13:32:40]	,----- FRAME: 58432 time: 30.63ms Moving avg: 16.73ms 92 frames since last 
[2020-01-04 13:32:41]	,SerialEvent::UnitSelectionChanged, 5.75 ms
[2020-01-04 13:32:41]	,----- FRAME: 58501 time: 18.87ms Moving avg: 16.40ms 70 frames since last 
[2020-01-04 13:32:54]	,LuaContext::WorldTracker, 19.47 ms
[2020-01-04 13:32:55]	,LuaContext::TechTree, 174.26 ms
[2020-01-04 13:32:55]	,GameCoreEvent::CityFocusChanged, 193.89 ms
[2020-01-04 13:32:55]	,Civ6App_PublishGameCoreEvents, 194.87 ms
[2020-01-04 13:32:55]	,Civ6App_PublishEvents, 195.22 ms
[2020-01-04 13:32:55]	,----- FRAME: 59283 time: 211.73ms Moving avg: 19.93ms 783 frames since last 
[2020-01-04 13:32:56]	,                LuaContext::TradeRouteChooser, 57.67 ms
[2020-01-04 13:32:56]	,            SerialEvent::InterfaceModeChanged, 61.62 ms
[2020-01-04 13:32:56]	,        Civ6App_PublishSerialEvents, 61.64 ms
[2020-01-04 13:32:56]	,----- FRAME: 59350 time: 73.98ms Moving avg: 17.53ms 68 frames since last 
[2020-01-04 13:33:04]	,SerialEvent::InterfaceModeChanged, 5.61 ms
[2020-01-04 13:33:04]	,----- FRAME: 59824 time: 20.69ms Moving avg: 18.77ms 475 frames since last 
[2020-01-04 13:33:06]	,SerialEvent::LensLayerOn, 7.00 ms
[2020-01-04 13:33:06]	,----- FRAME: 59958 time: 22.85ms Moving avg: 16.57ms 135 frames since last 
[2020-01-04 13:33:34]	,LuaContext::DiplomacyActionView, 25.50 ms
[2020-01-04 13:33:34]	,GameCoreEvent::DiplomacyStatement, 25.61 ms
[2020-01-04 13:33:35]	,LocalMachineEvent::ShowLeaderScreen, 924.76 ms
[2020-01-04 13:33:35]	,Civ6App_PublishLocalMachine, 924.84 ms
[2020-01-04 13:33:35]	,Civ6App_PublishEvents, 954.09 ms
[2020-01-04 13:33:35]	,----- FRAME: 61620 time: 963.57ms Moving avg: 32.42ms 1663 frames since last 
[2020-01-04 13:33:37]	,UIUpdateJob_Render, 30.64 ms
[2020-01-04 13:33:37]	,----- FRAME: 61713 time: 45.51ms Moving avg: 19.33ms 94 frames since last 
[2020-01-04 13:33:37]	,                    LuaContext::StatusMessagePanel, 10.18 ms
[2020-01-04 13:33:37]	,                GameCoreEvent::StatusMessage, 10.24 ms
[2020-01-04 13:33:37]	,----- FRAME: 61723 time: 33.79ms Moving avg: 19.13ms 11 frames since last 
[2020-01-04 13:33:37]	,        GameViewState_Tick, 117.03 ms
[2020-01-04 13:33:37]	,    Civ6App_UpdateFrame, 136.97 ms
[2020-01-04 13:33:37]	,----- FRAME: 61732 time: 142.65ms Moving avg: 20.73ms 10 frames since last 
[2020-01-04 13:33:38]	,Civ6App_UpdateFrame, 130.81 ms
[2020-01-04 13:33:38]	,----- FRAME: 61749 time: 137.67ms Moving avg: 22.19ms 18 frames since last 
[2020-01-04 13:33:38]	,            StrategicView_Render, 15.45 ms
[2020-01-04 13:33:38]	,        Minimap_Render, 15.55 ms
[2020-01-04 13:33:38]	,    GameViewState_Tick, 118.34 ms
[2020-01-04 13:33:38]	,Civ6App_UpdateFrame, 143.51 ms
[2020-01-04 13:33:38]	,----- FRAME: 61759 time: 149.01ms Moving avg: 23.99ms 11 frames since last 
[2020-01-04 13:33:38]	,                ModelContext_updateVises, 23.89 ms
[2020-01-04 13:33:38]	,                WorldView_Update_JobSetWait, 11.91 ms
[2020-01-04 13:33:38]	,                StrategicView_Render, 12.67 ms
[2020-01-04 13:33:38]	,            Minimap_Render, 12.89 ms
[2020-01-04 13:33:38]	,        GameViewState_Tick, 125.30 ms
[2020-01-04 13:33:38]	,    Civ6App_UpdateFrame, 142.62 ms
[2020-01-04 13:33:38]	,----- FRAME: 61769 time: 151.42ms Moving avg: 25.45ms 11 frames since last 
[2020-01-04 13:33:39]	,    Civ6App_UpdateFrame, 120.01 ms
[2020-01-04 13:33:39]	,----- FRAME: 61778 time: 124.46ms Moving avg: 26.38ms 10 frames since last 
[2020-01-04 13:33:41]	,LuaContext::TopPanel, 11.59 ms
[2020-01-04 13:33:41]	,GameCoreEvent::TurnBegin, 22.16 ms
[2020-01-04 13:33:41]	,LuaContext::WorldTracker, 19.42 ms
[2020-01-04 13:33:41]	,SerialEvent::GameCoreEventPublishComplete, 19.48 ms
[2020-01-04 13:33:42]	,GameViewState_UpdateCache, 74.24 ms
[2020-01-04 13:33:42]	,GameViewState_UpdateGameCore, 74.49 ms
[2020-01-04 13:33:42]	,----- FRAME: 61948 time: 136.29ms Moving avg: 18.23ms 171 frames since last 
[2020-01-04 13:33:42]	,            LuaContext::WorldTracker, 13.42 ms
[2020-01-04 13:33:42]	,        GameCoreEvent::ResearchChanged, 13.85 ms
[2020-01-04 13:33:42]	,            LuaContext::WorldTracker, 6.89 ms
[2020-01-04 13:33:42]	,        GameCoreEvent::CivicChanged, 7.63 ms
[2020-01-04 13:33:42]	,    Civ6App_PublishGameCoreEvents, 31.49 ms
[2020-01-04 13:33:42]	,        LuaContext::WorldTracker, 18.75 ms
[2020-01-04 13:33:42]	,    SerialEvent::GameCoreEventPublishComplete, 18.79 ms
[2020-01-04 13:33:42]	,            SerialEvent::GameCoreEventPlaybackComplete, 5.16 ms
[2020-01-04 13:33:42]	,----- FRAME: 61956 time: 72.45ms Moving avg: 19.26ms 9 frames since last 
[2020-01-04 13:33:58]	,GameViewState_Tick, 118.00 ms
[2020-01-04 13:33:58]	,Civ6App_UpdateFrame, 143.63 ms
[2020-01-04 13:33:58]	,----- FRAME: 62931 time: 153.00ms Moving avg: 18.28ms 976 frames since last 
[2020-01-04 13:33:59]	,                    WorldView_Update_JobSetWait, 11.49 ms
[2020-01-04 13:33:59]	,        Civ6App_UpdateFrame, 132.31 ms
[2020-01-04 13:33:59]	,----- FRAME: 62964 time: 140.68ms Moving avg: 20.02ms 34 frames since last 
[2020-01-04 13:34:01]	,                            LuaContext::WorldTracker, 20.19 ms
[2020-01-04 13:34:01]	,                            LuaContext::TechTree, 178.62 ms
[2020-01-04 13:34:01]	,                        GameCoreEvent::CityFocusChanged, 198.99 ms
[2020-01-04 13:34:01]	,                    Civ6App_PublishGameCoreEvents, 201.29 ms
[2020-01-04 13:34:01]	,                Civ6App_PublishEvents, 201.74 ms
[2020-01-04 13:34:01]	,----- FRAME: 63105 time: 230.36ms Moving avg: 19.52ms 142 frames since last 
[2020-01-04 13:34:10]	,LuaContext::WorldTracker, 19.42 ms
[2020-01-04 13:34:10]	,LuaContext::TechTree, 171.73 ms
[2020-01-04 13:34:10]	,GameCoreEvent::CityWorkerChanged, 194.11 ms
[2020-01-04 13:34:10]	,Civ6App_PublishGameCoreEvents, 194.29 ms
[2020-01-04 13:34:10]	,Civ6App_PublishEvents, 197.03 ms
[2020-01-04 13:34:10]	,----- FRAME: 63634 time: 225.39ms Moving avg: 19.43ms 530 frames since last 
[2020-01-04 13:34:17]	,LuaContext::WorldTracker, 19.46 ms
[2020-01-04 13:34:17]	,LuaContext::TechTree, 177.34 ms
[2020-01-04 13:34:17]	,GameCoreEvent::CityWorkerChanged, 200.22 ms
[2020-01-04 13:34:17]	,Civ6App_PublishGameCoreEvents, 200.58 ms
[2020-01-04 13:34:17]	,Civ6App_PublishEvents, 204.67 ms
[2020-01-04 13:34:17]	,----- FRAME: 64046 time: 232.83ms Moving avg: 20.01ms 413 frames since last 
[2020-01-04 13:34:22]	,LuaContext::WorldTracker, 19.46 ms
[2020-01-04 13:34:23]	,LuaContext::TechTree, 176.31 ms
[2020-01-04 13:34:23]	,GameCoreEvent::CityWorkerChanged, 198.68 ms
[2020-01-04 13:34:23]	,Civ6App_PublishGameCoreEvents, 198.93 ms
[2020-01-04 13:34:23]	,Civ6App_PublishEvents, 203.47 ms
[2020-01-04 13:34:23]	,----- FRAME: 64351 time: 231.91ms Moving avg: 19.92ms 306 frames since last 
[2020-01-04 13:34:35]	,SerialEvent::UnitSelectionChanged, 5.53 ms
[2020-01-04 13:34:35]	,----- FRAME: 65088 time: 16.15ms Moving avg: 16.33ms 738 frames since last 
[2020-01-04 13:34:53]	,WorldView_Update_JobSetWait, 10.49 ms
[2020-01-04 13:34:53]	,----- FRAME: 66182 time: 20.87ms Moving avg: 16.32ms 1095 frames since last 
[2020-01-04 13:34:57]	,UIManager_ProcessInput, 70.62 ms
[2020-01-04 13:34:57]	,----- FRAME: 66383 time: 9.50ms Moving avg: 16.19ms 202 frames since last 
[2020-01-04 13:35:00]	,WorldView_Update_JobSetWait, 10.30 ms
[2020-01-04 13:35:00]	,----- FRAME: 66582 time: 20.78ms Moving avg: 16.35ms 200 frames since last 
[2020-01-04 13:35:03]	,UIManager_ProcessInput, 174.28 ms
[2020-01-04 13:35:03]	,----- FRAME: 66745 time: 17.41ms Moving avg: 16.28ms 164 frames since last 
[2020-01-04 13:35:04]	,            LuaContext::WorldTracker, 14.80 ms
[2020-01-04 13:35:04]	,            LuaContext::TechTree, 181.76 ms
[2020-01-04 13:35:04]	,        GameCoreEvent::ResearchChanged, 197.08 ms
[2020-01-04 13:35:05]	,            LuaContext::TechTree, 180.68 ms
[2020-01-04 13:35:05]	,        GameCoreEvent::ResearchQueueChanged, 180.71 ms
[2020-01-04 13:35:05]	,    Civ6App_PublishGameCoreEvents, 377.96 ms
[2020-01-04 13:35:05]	,Civ6App_PublishEvents, 377.99 ms
[2020-01-04 13:35:05]	,----- FRAME: 66840 time: 390.57ms Moving avg: 22.14ms 96 frames since last 
[2020-01-04 13:35:06]	,                LuaContext::TechTree, 179.30 ms
[2020-01-04 13:35:06]	,            GameCoreEvent::ResearchQueueChanged, 179.34 ms
[2020-01-04 13:35:06]	,        Civ6App_PublishGameCoreEvents, 179.39 ms
[2020-01-04 13:35:06]	,    Civ6App_PublishEvents, 179.42 ms
[2020-01-04 13:35:06]	,----- FRAME: 66932 time: 193.81ms Moving avg: 18.91ms 93 frames since last 
[2020-01-04 13:35:10]	,Civ6App_UpdateFrame, 117.14 ms
[2020-01-04 13:35:10]	,----- FRAME: 67130 time: 127.01ms Moving avg: 18.05ms 199 frames since last 
[2020-01-04 13:35:10]	,                LuaContext::DiplomacyActionView, 139.08 ms
[2020-01-04 13:35:10]	,            GameCoreEvent::DiplomacyStatement, 139.23 ms
[2020-01-04 13:35:10]	,        Civ6App_PublishGameCoreEvents, 139.25 ms
[2020-01-04 13:35:11]	,            LocalMachineEvent::ShowLeaderScreen, 645.49 ms
[2020-01-04 13:35:11]	,        Civ6App_PublishLocalMachine, 645.57 ms
[2020-01-04 13:35:11]	,    Civ6App_PublishEvents, 785.27 ms
[2020-01-04 13:35:11]	,----- FRAME: 67133 time: 817.37ms Moving avg: 31.08ms 4 frames since last 
[2020-01-04 13:35:13]	,UIUpdateJob_Render, 30.70 ms
[2020-01-04 13:35:13]	,----- FRAME: 67215 time: 46.02ms Moving avg: 27.90ms 83 frames since last 
[2020-01-04 13:35:13]	,                        LuaContext::DiplomacyActionView, 103.11 ms
[2020-01-04 13:35:13]	,                    GameCoreEvent::DiplomacyStatement, 103.24 ms
[2020-01-04 13:35:13]	,                Civ6App_PublishGameCoreEvents, 108.02 ms
[2020-01-04 13:35:14]	,                    LocalMachineEvent::ShowLeaderScreen, 680.38 ms
[2020-01-04 13:35:14]	,                Civ6App_PublishLocalMachine, 680.41 ms
[2020-01-04 13:35:14]	,            Civ6App_PublishEvents, 788.61 ms
[2020-01-04 13:35:14]	,----- FRAME: 67223 time: 795.18ms Moving avg: 38.73ms 9 frames since last 
[2020-01-04 13:35:18]	,UIUpdateJob_Render, 32.95 ms
[2020-01-04 13:35:18]	,----- FRAME: 67430 time: 48.74ms Moving avg: 19.29ms 208 frames since last 
[2020-01-04 13:35:18]	,            WorldView_Update_JobSetWait, 10.01 ms
[2020-01-04 13:35:18]	,            StrategicView_Render, 10.78 ms
[2020-01-04 13:35:18]	,        Minimap_Render, 10.89 ms
[2020-01-04 13:35:18]	,            WorldView_Render_Submission, 26.48 ms
[2020-01-04 13:35:18]	,    GameViewState_Tick, 122.51 ms
[2020-01-04 13:35:18]	,Civ6App_UpdateFrame, 141.79 ms
[2020-01-04 13:35:18]	,----- FRAME: 67439 time: 147.50ms Moving avg: 20.86ms 10 frames since last 
[2020-01-04 13:35:19]	,            Civ6App_UpdateFrame, 139.94 ms
[2020-01-04 13:35:19]	,----- FRAME: 67482 time: 146.17ms Moving avg: 21.47ms 44 frames since last 
[2020-01-04 13:35:19]	,                ModelContext_updateVises, 14.21 ms
[2020-01-04 13:35:19]	,                WorldView_Update_JobSetWait, 15.44 ms
[2020-01-04 13:35:19]	,                StrategicView_Render, 15.33 ms
[2020-01-04 13:35:19]	,            Minimap_Render, 15.43 ms
[2020-01-04 13:35:19]	,        GameViewState_Tick, 144.45 ms
[2020-01-04 13:35:19]	,    Civ6App_UpdateFrame, 155.07 ms
[2020-01-04 13:35:19]	,----- FRAME: 67492 time: 160.53ms Moving avg: 23.26ms 11 frames since last 
[2020-01-04 13:35:20]	,    LuaContext::SettlerWarningIconManager, 5.29 ms
[2020-01-04 13:35:20]	,SerialEvent::LensLayerOn, 8.09 ms
[2020-01-04 13:35:20]	,----- FRAME: 67526 time: 27.09ms Moving avg: 21.14ms 35 frames since last 
[2020-01-04 13:35:22]	,GameCoreEvent::TurnBegin, 12.60 ms
[2020-01-04 13:35:22]	,LuaContext::WorldTracker, 18.66 ms
[2020-01-04 13:35:22]	,SerialEvent::GameCoreEventPublishComplete, 18.70 ms
[2020-01-04 13:35:23]	,GameViewState_UpdateCache, 77.41 ms
[2020-01-04 13:35:23]	,GameViewState_UpdateGameCore, 77.52 ms
[2020-01-04 13:35:23]	,----- FRAME: 67674 time: 130.58ms Moving avg: 19.07ms 149 frames since last 
[2020-01-04 13:35:23]	,                LuaContext::WorldTracker, 11.71 ms
[2020-01-04 13:35:23]	,            GameCoreEvent::ResearchChanged, 12.49 ms
[2020-01-04 13:35:23]	,                LuaContext::WorldTracker, 6.91 ms
[2020-01-04 13:35:23]	,            GameCoreEvent::CivicCompleted, 7.44 ms
